"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"201795_at"	1.76919716014246	10.6284901323861	7.28013931410227	4.18018493505851e-06	0.00198185235974274	4.58222111127013
"206164_at"	-3.77835431118644	7.0121679534061	-7.25452528333377	4.34833600381212e-06	0.00201862439943636	4.54545071738783
"212446_s_at"	-1.44125305424579	7.98520804485289	-7.22903605318995	4.52276554511787e-06	0.00203532079309228	4.50876074610919
"212442_s_at"	-1.40113030236468	9.56910493942887	-7.22273951492227	4.56698109117326e-06	0.00203532079309228	4.49968212872071
"209191_at"	1.18850341508095	10.0942298903052	7.16232437397367	5.01514819911057e-06	0.00219122641805453	4.41226653863299
"209257_s_at"	0.715341117367073	9.20462825706716	7.11950900318754	5.36069360305125e-06	0.00229716029916906	4.34997950271698
"209308_s_at"	1.03820677220626	7.90701115461731	7.06494890251876	5.83778345388393e-06	0.00245440242835652	4.27020032385668
"203058_s_at"	-2.88479312517024	8.99179642765637	-7.03100863588575	6.15697850763176e-06	0.00254066577936219	4.22034182259547
"201719_s_at"	1.08525036988436	8.56919184165201	6.89051062970377	7.68742180717056e-06	0.00303659593930354	4.01206368259587
"202345_s_at"	3.19413460735066	9.35852321286732	6.88532654895948	7.75104139045036e-06	0.00303659593930354	4.00432038461915
"209258_s_at"	1.11048072765676	7.04355150772403	6.88398265445241	7.7676241323117e-06	0.00303659593930354	4.00231237332355
"204044_at"	-1.34208124470618	9.0075447083264	-6.85924136194425	8.079682757257e-06	0.00309494711921979	3.96529466265774
"212492_s_at"	-1.27562107825082	7.9676023955108	-6.85037731772516	8.19467217313502e-06	0.00309494711921979	3.95200929759199
"203741_s_at"	1.44648842057925	7.45106385987192	6.80292361482174	8.84027078206201e-06	0.00328175413582656	3.88067893451344
"218159_at"	-1.1410610332026	9.87800499312202	-6.79286670481116	8.98384428871427e-06	0.00328175413582656	3.86551696091564
"208072_s_at"	-0.787789721281605	10.1571037079369	-6.72363720285256	1.00412214800368e-05	0.00357505081496744	3.76071895263415
"212771_at"	1.45130150719159	8.50302574693328	6.71954890884863	1.01076247068594e-05	0.00357505081496744	3.75450688060415
"219940_s_at"	0.96723413761481	9.14600625964876	6.69338927797664	1.05436014798197e-05	0.00361040988711585	3.71469630606975
"221096_s_at"	0.596821372971688	7.46585543616429	6.69140219620986	1.05775168089607e-05	0.00361040988711585	3.71166794535423
"209539_at"	1.08941164872551	9.21281952410544	6.68464726057676	1.06936701768005e-05	0.00361040988711585	3.7013686599469
"205401_at"	1.5587275193144	7.46554751960321	6.65713997739661	1.11807043452621e-05	0.00371850201381308	3.65935472139971
"213143_at"	-0.763084483872354	8.03641312251348	-6.61220708659274	1.20270999815718e-05	0.00394117454249065	3.59047151767263
"205541_s_at"	1.72986508553757	7.69566969402401	6.5989678757245	1.2289140223112e-05	0.00396867987813919	3.57011538640933
"203740_at"	-1.56880364350984	10.9084391325635	-6.58012494147752	1.2672491728244e-05	0.00403401618829231	3.54109596782933
"217930_s_at"	-0.509797694221519	7.74638845727727	-6.55409380047937	1.32228881473653e-05	0.00414993826179916	3.50091496187465
"218067_s_at"	1.15781643479291	9.26152341914159	6.51097356770414	1.41906005345696e-05	0.00428743248167203	3.43412259815014
"212057_at"	-1.97191299699824	8.65915696787457	-6.50963103778122	1.42218988619512e-05	0.00428743248167203	3.43203837886939
"218738_s_at"	1.53751061452963	9.47403814192379	6.50893266503826	1.42382086632738e-05	0.00428743248167203	3.43095407409732
"219694_at"	0.844312204961742	6.57531631927583	6.49354912049616	1.46025058612781e-05	0.00433850184142481	3.40704998322638
"201952_at"	-2.66761482271249	11.53050261477	-6.47525707607974	1.5048465150027e-05	0.00438612873428486	3.37857825808432
"201093_x_at"	-0.716314768424278	10.2756225918625	-6.47091214568361	1.51564830830649e-05	0.00438612873428486	3.37180764034466
"200670_at"	-1.83572450003779	10.8853569818718	-6.43071358694656	1.61953441766469e-05	0.00462667761907977	3.3090268938012
"206827_s_at"	-1.51073171118873	7.67672231408902	-6.41488330081201	1.66247420478653e-05	0.00468922945636182	3.28423425910302
"209366_x_at"	-1.54668231977587	11.4722190907876	-6.38185920685439	1.75594735360402e-05	0.00489097186004479	3.23238718673538
"209435_s_at"	0.856260538337986	9.39170314763995	6.35820231535636	1.82628977111739e-05	0.00502410061355664	3.19514141012937
"209531_at"	-1.28079355955534	8.3459999995846	-6.34653958268143	1.86205123972142e-05	0.00506001070423323	3.17674716605609
"208619_at"	-0.721637781886182	10.0758512061623	-6.33652030058645	1.89336044992913e-05	0.00508310251876757	3.16092792992078
"206166_s_at"	-4.32505138960924	7.47631152702823	-6.32258484222324	1.93782916262772e-05	0.0051405532417659	3.13889938393184
"214033_at"	-1.87625719316885	6.98752514274822	-6.30570569671917	1.99316384454741e-05	0.00518195328783371	3.11217686158971
"214079_at"	-6.03281459244545	8.67716893637506	-6.30112762410373	2.00845623718216e-05	0.00518195328783371	3.10492131199362
"202158_s_at"	1.21017417999544	6.55886420806762	6.29321581372377	2.03517550524757e-05	0.00518195328783371	3.09237455736751
"209799_at"	-1.62321072586543	6.09087151252176	-6.28990810252776	2.04645644360888e-05	0.00518195328783371	3.08712619735476
"218530_at"	-0.886266252034311	7.81846319554641	-6.27695270161974	2.09127658525084e-05	0.00521836989037111	3.06655330989462
"209900_s_at"	1.90372033856765	6.7052860322328	6.26964242110953	2.11702055739561e-05	0.00521836989037111	3.05493314973874
"218205_s_at"	-1.32503826754865	10.4557591096391	-6.26225218699248	2.14338434026264e-05	0.00521836989037111	3.0431773938526
"222258_s_at"	-1.46358202673641	10.2850043037193	-6.25916133729676	2.15451254280906e-05	0.00521836989037111	3.03825819726487
"207843_x_at"	-1.49651638159164	10.8844743793101	-6.24328702045347	2.21262893990432e-05	0.0052703553728734	3.01297009721228
"206929_s_at"	-0.758140723149381	9.07030621666245	-6.24042528610432	2.22327965287484e-05	0.0052703553728734	3.00840710167361
"218922_s_at"	-1.14343821458986	7.23153453263961	-6.2251859805674	2.28090980987065e-05	0.0053250095005734	2.98408665587037
"205306_x_at"	-2.92980947147827	8.91943132558654	-6.22174717987649	2.29412965962862e-05	0.0053250095005734	2.97859363959946
"209397_at"	1.07379965694119	9.8085058060287	6.21407633281898	2.32390930172166e-05	0.00533852278043956	2.96633383781619
"204521_at"	1.48754444277903	6.46195625667615	6.18228969591537	2.45170006333625e-05	0.00546684445303472	2.91543328049139
"205221_at"	-1.65271185926808	6.81787347809551	-6.17904917421747	2.46513558577522e-05	0.00546684445303472	2.91023529433856
"215034_s_at"	2.09390571247968	9.71092026764562	6.17763082820935	2.47104046136059e-05	0.00546684445303472	2.90795966785464
"208103_s_at"	2.98775819900594	8.73353171355292	6.17598673506115	2.47790373718308e-05	0.00546684445303472	2.9053214539227
"208682_s_at"	-1.56994698386308	10.3560687090427	-6.13396966931512	2.66026068057449e-05	0.00576951113085927	2.83775488878704
"203060_s_at"	-2.55245539713985	9.58752407585848	-6.13250306021927	2.6668745073756e-05	0.00576951113085927	2.83539148991014
"201701_s_at"	-1.05385738468334	9.41473247272547	-6.12388181209667	2.70610301552944e-05	0.00579808591298486	2.82149180172309
"211034_s_at"	-0.666356277410827	9.26252196413948	-6.08760921472652	2.87789740184711e-05	0.00601384657550549	2.76288384888382
"208925_at"	1.30968779294069	7.96046647332385	6.0860381800876	2.88559161575521e-05	0.00601384657550549	2.76034078882139
"213309_at"	1.21258260579167	8.01238134915967	6.07740589904293	2.92825501788021e-05	0.00601384657550549	2.74636070172082
"202589_at"	1.63374735114977	10.6259106387763	6.06433885223267	2.99409844245101e-05	0.00601384657550549	2.72517634738729
"204709_s_at"	1.17557484978705	5.2373283536948	6.06399193860092	2.99586749897266e-05	0.00601384657550549	2.72461356671322
"212109_at"	-0.827365446037415	8.81388406681749	-6.06225724193156	3.00472988290906e-05	0.00601384657550549	2.72179917342898
