"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"204041_at"	2.206401970265	9.42094693186617	5.35468814091799	0.000103784820999179	0.0379120846938477	1.52499735261225
"201095_at"	-1.52912272422449	9.85216565124681	-5.22038875675759	0.000132331098739038	0.0475602237613222	1.30535997973651
"213298_at"	-0.697667565752033	7.71412431828427	-5.1972126334722	0.000138031602748831	0.0481816177082233	1.26717000588143
"202807_s_at"	-0.536034055105253	7.43932825797793	-5.19581045870223	0.000138384577181093	0.0481816177082233	1.26485679528825
"201976_s_at"	-1.55083368404463	9.83433976605975	-5.1249360448832	0.000157506274633448	0.0539955741178018	1.14753638436184
"219001_s_at"	1.02670685115859	7.57747947020674	5.10762949634818	0.000162579971872081	0.0548838614817248	1.11877088257952
"203595_s_at"	1.25473519772548	8.95011925765168	5.09949368510008	0.000165023503086459	0.0548838614817248	1.10523238703876
"221230_s_at"	1.1061751352384	9.93535832302575	5.0825135711969	0.000170247035011973	0.055788451193703	1.07694391125016
"203741_s_at"	1.07783994377827	7.45106385987192	5.06914725497148	0.000174479505452089	0.0563467655070855	1.05464510561166
"212549_at"	0.614998404594001	8.62623963854086	5.03201956997246	0.000186818942972448	0.0588036866389118	0.992563828919422
"209380_s_at"	1.00138969132215	8.57979030431202	5.03043493167101	0.000187365334621134	0.0588036866389118	0.989909532031355
"221489_s_at"	-1.07493017948274	9.29329204513952	-5.00398504695206	0.000196734352811103	0.0608865497734696	0.945549963155378
"200961_at"	-0.873996228592999	10.7736008226479	-4.99175133141459	0.000201230910490789	0.0611716543221649	0.924997249857255
"219529_at"	-1.99935016661019	6.10568826109569	-4.9866268316193	0.000203146004570309	0.0611716543221649	0.916381443919756
"203831_at"	0.382062533677855	8.99800686632298	4.94455535607532	0.000219601431879334	0.0652450494208959	0.845499878373111
"214033_at"	-1.46684049611664	6.98752514274822	-4.92974231156415	0.000225719207191674	0.0661802775506851	0.820481022574308
"202357_s_at"	2.56811619637023	9.26622860758012	4.90944847526851	0.000234388688701187	0.0675523459544485	0.786153206127632
"202854_at"	1.13616088846615	10.1376019526489	4.90105665846509	0.000238073844372896	0.0675523459544485	0.771940610110108
"203059_s_at"	-1.70450592589991	8.08031971861526	-4.89762103065956	0.000239599828723385	0.0675523459544485	0.766118996406374
"209366_x_at"	-1.18504909050076	11.4722190907876	-4.88970252784855	0.000243155668771189	0.0675523459544485	0.752694719909354
"205401_at"	1.14365702411902	7.46554751960321	4.88442322429896	0.000245556703420111	0.0675523459544485	0.74373965716526
"204624_at"	1.53710619958204	8.40189574313817	4.85423151878542	0.000259767871911765	0.0691517494903025	0.692449700557705
"201291_s_at"	2.09350349868616	9.49850092558224	4.85209110832288	0.000260807152662017	0.0691517494903025	0.688808593160835
"205197_s_at"	-1.11423644052308	7.85394495354771	-4.84690838808612	0.000263341506548195	0.0691517494903025	0.679989426074545
"211527_x_at"	-0.755645000967545	7.10539550382043	-4.8415673482311	0.000265979971273523	0.0691517494903025	0.670896849551983
"206929_s_at"	-0.587517680462666	9.07030621666245	-4.83598898890724	0.000268764907890345	0.0691517494903025	0.661395928063804
"221736_at"	0.593964756797975	9.30800384896268	4.83355265969611	0.000269990674759068	0.0691517494903025	0.657245046454207
"212195_at"	1.70732719162176	10.6393709799271	4.80419481259959	0.000285224566273095	0.0722233978439021	0.607160765852292
"209257_s_at"	0.481513554214798	9.20462825706716	4.79231516427701	0.000291639296638554	0.073017960078617	0.586859691013748
"203222_s_at"	-1.11057791321372	6.80543226584926	-4.77905167874776	0.000298977933465651	0.0740236143490567	0.564170460863576
"221899_at"	0.832369050262743	9.20290043484873	4.75460040480371	0.000313011633007568	0.0760419675765537	0.522278688898037
"204044_at"	-0.92997293303833	9.0075447083264	-4.75299750514109	0.000313955078626888	0.0760419675765537	0.519529590523951
"209633_at"	-0.836602290591763	8.62324124643041	-4.73415711627297	0.00032526726755978	0.0776658764453127	0.487190349880085
"213302_at"	0.43280084219809	7.32891069773636	4.73030663502931	0.000327630587706296	0.0776658764453127	0.480575064860338
"210830_s_at"	-1.3438742509984	9.49873114624321	-4.72119340060867	0.00033329503339537	0.0781769813594635	0.464910083694479
